ENE,FIN,TEC,IND,SAN,CON,UTL,MAT
-0.08208591449801544,0.039485348462296385,-0.1193574509012742,-0.08503127467120467,-0.032613601524693905,-0.010162435306686167,-0.013649785868036928,-0.07758937243178053
-0.032390985616908195,-0.03754320941229374,-0.05628131988129942,0.09284377339648239,0.011122407118830606,0.033132666881851125,-0.007900166040202503,-0.009263250664635014
-0.025994936852725588,-0.13432493640795326,-0.07977203423660376,-0.06324344821516231,-0.06073473394811614,-0.033659191579857486,0.03142163318125401,0.008351388718602908
0.09769743652480149,0.06187982015200173,0.10349475956955889,-0.005503229743628962,0.03528811866691255,0.05076445158077868,0.0019301141827477598,0.07021160231923484
0.030674292935037803,-0.027354748851683344,-0.07188407131099006,-0.0448364317550556,0.00536238717016903,0.014301639957659587,-0.013589036000808172,0.00462956230461627
0.04385745569993699,0.05219423330136415,0.13302182583844002,0.06539493379672118,-0.020199322677416656,0.07121141107420367,-0.003643249887594518,0.07987120935782498
0.014442485019765753,-0.009541458391762275,-0.10799508572138139,0.0035554381221442324,-0.03928068594068937,0.04302322141246889,0.03575306055510422,-0.03531303712084362
0.10496300318556999,0.06638268375394471,0.08203337109291833,0.11305354517849948,0.049338106359028404,0.12738002042002644,0.02443485323549543,0.1584486883771309
-0.042502036772493465,-0.0121423788396708,-0.09241533401058763,-0.04466966327816866,-0.027827352244631252,-0.0625785135071535,-0.0025832932188070857,-0.012209831396624578
0.08741397104791396,0.15284260235343378,0.1836702158931656,0.03786848783267302,0.04416133480900841,0.021300329550606636,0.022863616492946486,0.02745456356483425
0.021276786747419868,-0.050506978084649934,-0.09322272963161929,-0.0061734953463958575,-0.0962194052262529,-0.11279484806347256,-0.0044005221838648925,-0.061073778977739024
-0.0021160259334484424,-0.0901758855889739,-0.018102885292613245,0.06721158161621749,0.018218711713974177,-0.0035699734265371933,-0.012702596122033229,-0.039188924871967054
-0.20495388178425944,-0.10215600429315688,-0.07164131663631976,-0.1521859736846354,-0.07208922712789095,-0.11100688927308508,-0.053721504135299594,-0.10378454310805893
-0.15891651938413703,-0.030780582064719626,-0.01833131248531191,-0.05938932621970072,-0.10277838891847078,-0.07351749673532969,0.006169949602764242,-0.2258939240815834
0.13991194318295866,0.12106166742408106,0.27428856113119787,0.11636342414998999,0.09938940996350541,0.13531883379283433,0.09532170968889177,0.1598650620623519
0.03322471686902756,-0.06455752295419132,0.10648084117163374,-0.016930203873251257,-0.00747853489287037,0.010846780553293621,-0.02461162688695566,0.02991438179526027
0.051380441902180704,0.019740996716026075,-0.10363735156775751,-0.0018398309344619945,0.025378391592619353,-0.06240624080449394,-0.019000303940864525,0.056327665251360466
0.010246150160178465,0.018883096397645748,0.1292059101779996,0.016158515792048835,0.01943648310407582,0.09364255050741534,-0.004059529301089521,-0.05097328023494883
0.022052385898513167,0.025003296721240874,-0.032481729879354465,-0.04031476018871827,0.07113400501878772,0.013057751271694642,-0.013003259390651261,0.05613316284894667
-0.010829884909659847,-0.020182190636333197,0.03551763952123604,-0.05618070951556437,0.009125564845737105,0.06418241657490725,0.008771385729427506,-0.027979228770564
-0.01272006452015114,-0.007560432456733213,0.002937278523223303,-0.0032469284303966728,0.035858542960197526,-0.050336718975033716,0.023236134160216367,-0.008542792052632621
0.027417484822591924,-0.05178028275877147,0.10817551707952262,0.057995182229138534,0.034939586065860374,-0.04564725676162965,0.021100334950226503,0.03409504584485887
-0.0732143526600375,0.007070285655242875,0.03861482139434627,0.029030171283160183,0.01064013720660616,0.016456161187178943,0.033437091977155574,0.08170662699092177
-0.1187943928816505,0.01164014728671476,0.025447942203344613,-0.04737937793257582,0.017698230732871183,0.0627035073489035,-0.011399531201210594,0.04742953429319598
-0.024282278379325214,-0.011459799971037663,0.13623271490242822,-0.0017699835752335961,0.027075772207862385,-0.0487134373454097,0.04646928291959336,0.060077941853477215
0.006017409095236003,0.04962638071309162,-0.07455378259456767,0.06144583684684789,1.7221041152050073e-05,0.005006586048031395,-0.0029252694286130507,-0.017865555552645167
0.0667181429691577,0.0519506307897248,0.09272259891179394,0.02910392065185345,0.03431941927108122,0.00973819388097804,0.05762692012070149,-0.05872897510829833
0.05887474164462077,0.07037997473487734,-0.06185552866028189,0.08575689181600095,0.02906627692461675,0.03209195648714485,0.00044482269802233697,-0.017130432620606175
-0.01097816407543619,0.020954904427428735,0.10087553856887244,0.007169790481012134,-0.026142975634185498,0.029622057930051907,0.019639903634517984,0.039180237826733584
0.048648305671184555,-0.0013840455389072803,-0.046035265471198336,-0.02400953085144748,-0.04138297362922551,0.017701099836788546,0.0038683068851416143,-0.013537414622762065
-0.14582086292785276,-0.06621024709722084,0.08461652811407117,-0.024424362769736693,0.01336415666937837,-0.046112114929569806,0.030888380540300044,-0.006048846923934327
-0.004390899708210345,0.10566565031824732,0.08387258343648799,-0.029059218365773617,-0.026624561654685557,-0.023998016881283328,0.00472932756381419,-0.02646936027220183
0.09855480668772834,0.2205999246550026,0.1568315387029934,0.19992327336200966,0.06873610269687531,0.14967124484361233,0.05157227231041929,0.18730528596358711
-0.037698541166721215,-0.04861589527390052,0.033662462712031715,0.03858638249482322,0.0018842467377402537,-0.044955031157627584,-0.026337466207302297,-0.08677508077572174
-0.08627584122148062,0.008585492120924633,0.08510873813007631,0.0017560331522395623,-0.06518684394259641,-0.004009151074990343,-0.001088914080959377,0.12851112256860467
-0.029597156452911937,0.02971363575187967,0.18188508956805782,0.057704957162709694,0.0419728863108014,0.03660844743624729,0.0237312001766844,0.09430356002732948
0.012363459198847203,0.11081362276710055,-0.020573851137840826,0.061547847831581695,0.035660106249581915,0.017993578381265692,0.020161546060815137,0.02074334554205102
-0.0536395840493571,-0.01943748322949363,-0.07386869831789948,0.013241124891363368,-0.03305502902799084,0.026015910200126887,-0.022247890827523025,-0.03358262334170025
0.028187169069284836,0.1431793197766527,0.10762878942352416,0.04592519894068828,0.04884831385757012,-0.029402757989234515,0.02214514862416747,0.1851243119192426
0.011358814071706278,0.009414559495565977,0.04831950153921946,0.0405134419309732,-0.055860461467656164,-0.054296707770633106,0.007331518701082682,-0.03726551507577133
0.11606287363939688,0.04237761493836252,-0.06312101593088638,-0.0044675774055164125,-0.05348849302797118,0.02964132294302617,0.01598350916200972,0.030035812534978296
0.059082192167209995,0.07206681429366661,-0.0014356499468205844,-0.08033783135144722,0.022798396623343965,0.024310873609235097,0.00945779754218971,0.06494868337563937
-0.013815966690400631,0.16306009433634638,-0.003094951326921322,0.07073446690559604,-0.024911100941863436,0.0008865091329310348,0.04788359286153147,0.033264670401023225
0.02071155195612027,-0.012046197672570718,-0.032886647390417634,0.03558318423925945,-0.017232261994385895,-0.07666916343782665,-0.02240313334225336,0.01030650921244388
0.010523421551287764,-0.097046667911636,-0.05983553755577692,-0.03130100587733621,-0.014533378968974556,-0.05374936379511805,-0.01453028292608811,-0.053355211406667255
0.11670473120863009,0.1369106012135795,0.09981639126481426,0.05572271260808055,0.04829031202691928,0.029376648126716056,0.006875080133815107,0.02927189279594876
-0.021329278842629928,-0.05161094399215753,0.029026353104626413,0.03903230515372068,-0.04045674210252384,0.009587780787792374,0.0007887553756222247,0.03230293497505499
-0.07096086256911265,-0.1629704768324032,-0.18076502629506203,-0.062366018337752516,-0.006012349224325572,-0.1274975937420929,-0.017252652948428968,-0.0048742333161231055
-0.02814487099060356,0.0061172127350474816,-0.07367577424203345,-0.02302638480164438,-0.05832844764758613,-0.09582007192578271,0.012804621292277784,-0.08100177986014967
0.017860455737717197,-0.02815320055023457,-0.039799147111174576,0.030367868954902063,0.0017555103511426376,0.04391941983009716,0.025229319163066526,0.06403663112990049
0.04968853761501171,0.1314766883826171,-0.01975785434567147,0.03250730056575255,0.05605351174390922,0.07285598283126002,-0.013303394901343753,0.022904307757290916
0.08824197454767804,0.052053468071351194,0.04488406035340761,0.010158599918051632,0.001055564822030378,0.026013790665845003,0.003748912562485494,0.02008446792385883
0.008548588347911678,-0.03175976835065056,0.047032067895857996,0.12114734930827722,-0.04931306115678599,0.015835822377310977,-0.012122776423713939,0.040137230697147516
-0.022265538634918744,0.012912828337451863,0.05223383752049243,-0.01428201495713195,0.022024252851709822,-0.09880018068355774,0.024267502091176785,-0.0038709024878906297
0.030738998316908284,-0.09438024503730434,-0.08624154705073067,-0.014832016237558254,-0.011662865482133421,-0.005794904488996406,0.014672484017259636,-0.13071667652219002
0.08232782678529456,0.04028393095004159,0.03508858165989709,-0.027886845860763104,0.034916118160085455,-0.05889423064104697,0.02660098563062726,-0.05237703391082049
0.030262860807042605,0.02612779400364884,0.12297519858110521,0.018314367642022183,-0.004297812192823294,0.0034706984964034612,0.03689188513612439,0.06273050743394697
0.0646052418076242,0.08621008006763382,0.008173462439933887,0.09217842944356065,-0.005560794385164568,0.08845777876517351,0.03447821641362492,0.23518446166583418
0.0113346035464034,0.07283279311616303,0.21983050741212473,0.10834472006555235,0.01677711912494047,0.05722350088952063,0.02556564090986006,0.08974431338832436
0.06062491047288822,0.1080964190215523,0.021928817132019024,0.09265548256453816,0.06710094689654389,0.06267408948264931,0.003849199984230202,0.1640125651588656
-0.04058061809206366,-0.10935410096980969,-0.09634836914613931,-0.11310877913403455,-0.06136150564699373,-0.06045566620737536,0.004585615036498621,-0.10206860708056173
0.05467465664245364,-0.0027469374190652943,0.051746596393592054,0.015326580225777342,0.04003113818969996,-0.0010991432550926487,-0.02180760487543705,-0.05773806150798264
-0.08549383265354987,-0.1382315820327495,-0.04811843490359928,-0.07179735503954615,0.04058821943365912,-0.10251998025264472,-0.015943987803893188,-0.13147713554460777
0.002047632176851631,0.03942929129565226,-0.12285792158000766,0.03414065000120494,0.07313778706603534,0.004697077154179656,0.016313199267983726,0.09109642798314457
0.02116452332026901,0.0028237270411664434,-0.11577733842801213,0.05271132421969485,0.014097964974470632,-0.0129532451101356,0.014610612383112238,-0.002534786875695784
-0.04042081873887786,0.01687689312716194,-0.10929216419386825,0.02954457006437315,-0.04808940972069842,-0.03223964906196265,0.03476970732990067,0.052823636044252706
0.04218585407287137,-0.0075649035654191885,0.017307133990536898,0.037224031778669696,0.022951508487333055,0.025087266152618103,0.014350557396413048,0.028289116451983357
-0.07183520644456172,-0.02802065193520585,0.06786816454225356,-0.05411482917103961,-0.0040655397075753,-0.027363219988842134,0.0037244256803642636,-0.02257573958680298
-0.02710478771189559,-0.09139563462452187,-0.22603383352041412,-0.06456706525723603,-0.07683926712093227,-0.09249448824230753,-0.02904009388657116,-0.13920426804994884
-0.039684023463623104,-0.14218125813811747,-0.15483252057805266,-0.10253678811747363,-0.061488333875980725,-0.021720524122932627,-0.016686855078013645,0.011058294390065143
0.11406467813879806,-0.05580712615598845,0.0093448255029887,-0.04604879938346278,-0.021478649863083288,-0.020420183899795465,-0.01949341216985567,-0.06191418043517537
0.04203104136888072,-0.008644811450620717,0.1295863632993375,0.008437064831990457,0.11262539290010637,0.021152642612532326,0.02074923536981746,-0.023543823473532878
0.09200539055015311,0.06956742541710205,0.03340641758697338,-0.04740167530533007,0.011452262319250141,-0.03324041196058855,0.03308527592780824,0.05631619588621342
-0.018724632908462928,-0.1616935950689403,-0.09739506752062421,0.006528701476555748,0.025047464479231188,0.022868881705606622,-0.03898295755980477,-0.007084954136152732
0.028708589654576844,-0.11721208264075728,-0.027160064640691192,-0.008728580888482626,-0.019582303637894573,-0.07973815306236542,-0.013136872929802923,-0.04325705800028649
0.10066206979641586,0.09679882647823748,0.1198363023358597,0.09703207297018472,0.07369583270752963,0.06907465604460106,0.0325051511382655,0.12388563141214408
-0.11356941327302353,0.0056029604170820604,-0.020450409647755602,-0.013964031946640962,0.020740965421507856,-0.07995662862679011,-0.04444738660139665,-0.002233896893240949
-0.03134725651102331,-0.027190726804119596,-0.07112506553349207,-0.0012210776557944406,0.012552030514498585,-0.0044634660786765715,-0.015084659018248339,-0.15981563280733418
0.02117156860224003,0.04683691209090583,0.02502633486970476,-0.05052531085192727,0.012260063555696529,0.01868018210620232,0.02629047945309091,-0.07097413196234986
0.011000315544835687,0.06755750057378888,0.037944069083759455,-0.024020639137769837,0.026091967517369787,0.037624462472289094,0.011278243904332503,0.03798205356393404
0.0025817942411211457,0.09971947733380443,-0.038403937113119346,-0.009007597790483594,0.010270705037866305,0.043184910478918634,-0.022903370313863712,-0.06123552572184528
-0.12389190494221888,-0.024132480873610605,-0.10480403084072275,-0.03500819793600424,0.009315629575578702,-0.03732161672229635,-0.001974836959247734,-0.0415117067074484
0.07102354338414656,0.07042887029637271,0.006073800156250385,0.02764892467851951,0.0531992988203374,0.04211751964385682,-0.012931243229207584,0.0806110774477281
-0.040023337641633884,0.09455429599109604,0.09454521292850845,0.024889837352049388,0.013943636292273819,0.00415273902462432,0.020138246354125908,-0.00629338818934767
0.02229220422341234,0.06045744218782097,-0.02150473134637328,-0.014711002910460225,-0.02861894040823324,-0.028473847429748657,-0.031343223553163026,0.055713775367932844
0.07672861205933337,0.062257713504581896,-0.12904622259828746,0.016902870154849352,0.0366584004732675,-0.02482806935843883,-0.0015575780699584696,-0.1349831630971586
0.03536764875525703,-0.03238357984919511,0.04750135477014308,-0.04204129232110829,0.02977984147419603,0.05301673662642502,-0.00625086740772458,-0.043727165404889745
-0.2022438120554244,-0.12619103944047072,-0.1660121722711257,-0.14751895218597552,-0.036446342725866845,-0.08329817058557204,-0.054455989449725975,-0.13584815516889082
0.057373415753241626,0.03773787625392125,-0.00042399108355374235,0.028604978441710022,-0.03127289206973262,0.005038909021272138,0.00573275769097578,-0.023581257266184506
0.005119556718328311,-0.06252932616005574,0.01646317064798231,0.0073137204859099365,-0.09512117464611702,0.030685528655914066,-0.06560690345719178,-0.0546756979837776
0.05192798299823466,-0.016594325339534862,-0.09824737762618278,-0.04277016614865449,0.03264476218162599,-0.06563587217985914,0.02422154854724528,-0.0021309463585225514
-0.058083217833644195,-0.030179650223598864,-0.06562556172616076,0.036424658357199456,0.024288224486600136,-0.057916786094041654,-0.006111582241243356,-0.049660359353226644
0.07332970523173848,-0.06395199496537653,0.1275820769156676,0.006914459033355802,-0.028660283022982645,-0.01627426421576475,-0.011483877369755691,-0.06658160578409039
0.05457784934545247,-0.00856190837900854,-0.08118191381918789,0.030497643916618848,-0.025424864242209015,0.011055465151406738,0.0013418233281511961,0.0025486789791060727
0.10680319514826503,0.011161622942251724,0.029872237390099917,-0.06453619845785179,-0.014457053971603658,0.013584712097958251,-0.016632684899924127,0.06230745068608712
-0.03294492316780154,0.016459145526286512,-0.0004616215944633975,0.03166971073338267,-0.002906571540799159,0.01142956387233535,0.006566151907682702,-0.013947004213750818
0.04722003571856534,0.04032797726620017,0.028598248172185467,0.0040380384436820155,0.03790014398489611,0.009584232225565259,0.003618602956345393,0.03178904793187997
0.10566098881210696,-0.04902460562665069,0.08578163281267479,-0.056410190694768665,0.019358188199712037,0.07141455690344334,0.01875003279124836,0.03341749161809421
-0.026109839940079888,0.004043738648169932,-0.011551412002376603,-0.029321518711126437,-0.006175741100569426,0.009470710440160943,-0.013247323128161695,-0.04583585451372771
-0.08898802588112405,-0.003224011627507614,0.013054039547749089,-0.009423752534947174,0.01899101259921525,-0.011043435612367503,0.0016141506255519852,-0.004197958827035674
0.033764402649015576,0.016193124943084933,0.21075926379927223,0.01715657015730751,0.0024144342772556143,0.04421136463524536,0.02038093204647924,-0.04200596163488223
0.04306879005859897,-0.02054554358714222,-0.09209640454787191,0.036052768207862865,0.013121109328109363,-0.05262451347787734,0.03219421825863765,0.025729526462421055
-0.006020366651006606,0.081025310857064,0.007121292166894735,-0.005754135916059127,-0.021337491227798377,0.017493448379562807,0.008929734181720458,-0.00467616710089474
-0.039468454380969985,0.007258374378649109,-0.001358980183396392,-0.05293212731384365,-0.04266026327841093,0.020939177940094783,-0.05062502812682402,0.012812846140304871
0.005415104709464599,0.10667935265988225,0.008922879658380574,0.05341202699173264,0.005562179815860338,0.026440645442673803,0.02679979398706375,0.004685847126513362
0.04337885108769995,-0.062199044827268395,0.015312402276816496,0.031421746665556305,0.017760819406135362,0.06352183022230645,-0.016212323244596333,-0.08932956577606464
-0.08390285169753253,-0.004001651404632503,-0.008277950124626683,-0.026609215074203274,-0.05085840034927384,0.0031141034317705395,-0.03552388813705077,0.0326975971904941
0.14785049986003465,0.026114345468059946,0.05109138893958331,-0.014809622237905964,-0.05011353852185464,-0.016338029558391323,-0.018645997414808425,-0.08093455236340125
0.13595746684784435,0.07398438758761186,0.098025892420639,0.03332650213281233,0.023476305571094296,0.07114252460423987,0.01887821632236062,0.08666651237027873
0.0528238506120191,0.05526760781781396,-0.009602690146913825,-0.021800205975651896,0.02778899687942788,0.04865852276832307,-0.001548698126562522,0.06670321592076191
-8.020757203725578e-05,-0.12177576133753652,-0.06434819911721072,0.014153129335877205,0.011579306033747395,-0.04125522987149152,0.0035639904445780844,0.05877952182537848
0.07122022623322506,0.033086449988885894,0.014862749666257308,0.00462917058148056,0.033166363460206155,0.03150433235722301,0.025759260103988303,0.043675968733102
-0.05086287465606236,-0.10321382931653691,-0.066770221622435,-0.04824382146421425,-0.07273183827407229,-0.12891309413024665,-0.0011108357912608634,-0.08429255489192006
-0.0996097300530441,-0.055594374645552835,0.038581364480411905,-0.023431408346744224,-0.021458443640430914,0.040068730363144366,-0.024593476968247614,-0.06258240358700423
0.011088778032064045,0.022164679351035527,0.038937207633677876,0.037300540824864545,0.007717970045709505,0.018642586429862985,-0.0035937775694589976,0.004783121044730854
-0.0094461686496517,-0.0056117912705894776,0.03734962003518708,0.00910927183627801,-0.005281423177903645,-0.03796332049281524,-0.002635197015351901,-0.01739693362356291
