x,y
0.7798319327731091,1.2089670225649232
0.7786463351823676,1.2100840336134455
0.7260504201680673,1.2582647616267617
0.7196353095514223,1.2638655462184873
0.6722689075630255,1.3041991362939838
0.6555401158015973,1.3176470588235292
0.6184873949579832,1.346794526843886
0.5849426959712039,1.3714285714285719
0.5647058823529414,1.3860242211909322
0.5109243697478991,1.4218741527357752
0.5055115788056926,1.4252100840336137
0.4571428571428573,1.4546054870766243
0.41235936188838745,1.4789915966386555
0.403361344537815,1.483846123198111
0.3495798319327732,1.510014342772084
0.29579831932773093,1.5326928286747477
0.29558137365641246,1.5327731092436974
0.2420168067226891,1.5525326491982678
0.18823529411764728,1.5690853366127682
0.134453781512605,1.5825237536648684
0.11406893819430182,1.5865546218487392
0.08067226890756318,1.5931941185525784
0.026890756302520913,1.6010829812715077
-0.026890756302520913,1.6062275685025984
-0.08067226890756318,1.6087713466653457
-0.134453781512605,1.6088438980390234
-0.18823529411764728,1.6065602007392599
-0.2420168067226891,1.6020195579584033
-0.29579831932773093,1.595304266402082
-0.34911176281109024,1.5865546218487392
-0.3495798319327732,1.5864797567021018
-0.403361344537815,1.575819805697744
-0.4571428571428573,1.5631497700518824
-0.5109243697478991,1.548466593674772
-0.5614166638528183,1.5327731092436974
-0.5647058823529414,1.5317526371657382
-0.6184873949579832,1.5131228133576213
-0.672268907563025,1.49231064053795
-0.7035162272614477,1.4789915966386555
-0.7260504201680673,1.4691812657104757
-0.7798319327731091,1.4435391353073026
-0.8149330687973724,1.4252100840336137
-0.8336134453781514,1.415033573576197
-0.8873949579831932,1.3831929890161339
-0.9057821963849262,1.3714285714285719
-0.9411764705882355,1.3472235570294067
-0.9810023962061325,1.3176470588235292
-0.9949579831932773,1.3063304280563066
-1.0435376299118766,1.2638655462184873
-1.0487394957983192,1.258776008312365
-1.0952953844614817,1.2100840336134455
-1.1025210084033614,1.20136917428258
-1.137803023809045,1.1563025210084037
-1.1563025210084033,1.1280033598379595
-1.172192680621999,1.1025210084033619
-1.1993371571359932,1.0487394957983192
-1.2100840336134455,1.0213336969746458
-1.2200927130823882,0.9949579831932773
-1.2351321355520368,0.9411764705882355
-1.2449912706195763,0.8873949579831937
-1.250274939350665,0.833613445378151
-1.2515359091561415,0.7798319327731091
-1.2492878005464125,0.7260504201680673
-1.2440142463977346,0.6722689075630255
-1.236174893351814,0.6184873949579832
-1.2262087232156151,0.5647058823529414
-1.2145351180048682,0.5109243697478991
-1.2100840336134455,0.49272504042740345
-1.2017415033914227,0.4571428571428573
-1.1881698954192186,0.403361344537815
-1.174075568868164,0.3495798319327732
-1.159773123600994,0.29579831932773093
-1.1563025210084033,0.28283444607484776
-1.145751426296504,0.2420168067226891
-1.1321378202796302,0.18823529411764728
-1.1190599671413515,0.134453781512605
-1.106664407122649,0.08067226890756318
-1.1025210084033614,0.06160853155579509
-1.0951744890238633,0.026890756302520913
-1.0846036421663592,-0.026890756302520913
-1.0749030579036374,-0.08067226890756318
-1.0660481358213068,-0.134453781512605
-1.057979757381063,-0.1882352941176473
-1.0506075853112455,-0.24201680672268913
-1.0487394957983192,-0.25681237022715403
-1.0438770565118711,-0.29579831932773093
-1.037607394597724,-0.3495798319327732
-1.0316113627838415,-0.403361344537815
-1.0257061472049949,-0.4571428571428573
-1.019692448825006,-0.5109243697478991
-1.0133558333365231,-0.5647058823529414
-1.0064674810528995,-0.6184873949579832
-0.9987842970928454,-0.672268907563025
-0.9949579831932773,-0.6961285915427657
-0.9900887706413983,-0.7260504201680673
-0.9801159188037671,-0.7798319327731091
-0.9685492156038903,-0.8336134453781514
-0.9550823918244957,-0.8873949579831932
-0.9411764705882355,-0.935235128928706
-0.9393881453748061,-0.9411764705882355
-0.921138121949628,-0.9949579831932773
-0.8999442428620061,-1.0487394957983192
-0.8873949579831932,-1.0768477671838321
-0.8753110435337637,-1.1025210084033614
-0.846780036648006,-1.1563025210084033
-0.8336134453781514,-1.1785555900065872
-0.8136432919931993,-1.2100840336134455
-0.7798319327731091,-1.2579561337142506
-0.7753056777020304,-1.2638655462184873
-0.7305215430605903,-1.3176470588235294
-0.7260504201680673,-1.3226364745061117
-0.6778325238026439,-1.3714285714285714
-0.672268907563025,-1.3767201669180003
-0.6184873949579832,-1.4225580143496868
-0.6149756594114264,-1.4252100840336135
-0.5647058823529414,-1.4617229394517586
-0.5371706590190803,-1.4789915966386555
-0.5109243697478991,-1.4950619312713294
-0.4571428571428573,-1.5231921621649704
-0.435291243023991,-1.5327731092436976
-0.403361344537815,-1.5467186015446062
-0.3495798319327732,-1.5658242985512305
-0.29579831932773093,-1.5805534763845788
-0.26549939371168874,-1.5865546218487396
-0.2420168067226891,-1.5913041539191082
,
