x,social,search,TV,influencer
46.95652173913043,526.4245606072058,628.3918663453438,403.7949705394781,444.78417384044855
47.391304347826086,528.5057609706854,631.2265251593608,406.3884921252184,446.367516336686
47.826086956521735,530.5704343276167,634.0401949455606,408.96914258312546,447.9377732081657
48.26086956521739,532.6188410963574,636.833184244279,411.53704903622844,449.49515897695966
48.69565217391304,534.6512355881763,639.6057948421114,414.0923367334916,451.0398829327773
49.130434782608695,536.6678661967296,642.3583219675995,416.63512908647135,452.57214930175604
49.565217391304344,538.6689755802468,645.0910544798804,419.1655477050812,454.0921574085005
50.0,540.6548008367574,647.8042750506016,421.68371243249095,455.60010183169044
50.43478260869565,542.6255736726773,650.498260339387,424.1897413791844,457.09617255356255
50.869565217391305,544.5815205650541,653.1732811631276,426.68375095620075,458.58055510355337
51.30434782608695,546.5228629177536,655.8296026593537,429.16585590758274,460.05343069637377
51.73913043478261,548.4498172118606,658.4674844439378,431.6361693420537,461.51497636477336
52.17391304347826,550.3625951505448,661.0871807633606,434.09480276394555,462.9653650872369
52.608695652173914,552.2614037986386,663.6889406417653,436.5418661034001,464.40476591084376
53.04347826086956,554.1464457171543,666.2730080230099,438.9774677458619,465.833344069509
53.47826086956522,556.017919092959,668.8396219079242,441.4017145608837,467.251261097811
53.91304347826087,557.8760178638183,671.3890164869615,443.8147119302648,468.6586749406048
54.34782608695652,559.7209318390003,673.9214212684303,446.216563775538,470.05574005860393
54.78260869565217,561.5528468156328,676.4370612024805,448.6073725848253,471.4426075301101
55.21739130434783,563.3719446909904,678.9361568010147,450.98723943907953,472.81942514905586
55.65217391304348,565.1784035708775,681.4189242536795,453.35626403772704,474.186337519521
56.086956521739125,566.9723978742767,683.885575540094,455.7145447237305,475.54348614687325
56.52173913043478,568.7540984344072,686.3363185384587,458.06217850808434,476.89100952567674
56.95652173913043,570.5236725963471,688.7713571306842,460.39926109376074,478.2290432245051
57.391304347826086,572.281284311354,691.1908913041734,462.7258868991198,479.55771996778964
57.826086956521735,574.0270942280207,693.5951172503835,465.0421490807975,480.8771697148237
58.26086956521739,575.7612597803885,695.9842274602902,467.3481395560877,482.1875197360451
58.69565217391304,577.4839352731443,698.3584108168681,469.6439490248285,483.4888946867043
59.130434782608695,579.1952719640109,700.7178526847023,471.92966699080824,484.7814166780273
59.565217391304344,580.8954181434457,703.062734996833,474.2053817827036,486.0652053459745
60.0,582.5845192117491,705.3932363389379,476.47118057456066,487.34037791769197
60.43478260869565,584.2627177536858,707.7095320309493,478.72714940583165,488.60704927574795
60.869565217391305,585.9301536107114,710.0117942061976,480.97337320098023,489.86533202024174
61.30434782608695,587.5869639508985,712.3001918881729,483.2099357886633,491.1153365288697
61.73913043478261,589.2332833366505,714.5748910649883,485.43691992050384,492.35717101502905
62.17391304347826,590.8692437902816,716.836054761628,487.65440728946174,493.5909415840332
62.608695652173914,592.4949748575502,719.0838431100586,489.8624785478163,494.816752287516
63.04347826086956,594.1106036692154,721.3184134172789,492.06121332476727,496.0347051760907
63.47826086956522,595.7162550006944,723.5399202313799,494.25069024366593,497.2449003503318
63.91304347826087,597.3120513298883,725.7485154056868,496.4309869388846,498.4474360101449
64.34782608695652,598.8981128932445,727.9443481610456,498.6021800723345,499.642408502582
64.78260869565217,600.4745577401196,730.1275651463218,500.76434534963965,500.82991236816457
65.21739130434783,602.0415017855032,732.2983104971705,502.917557535976,502.0100403857663
65.65217391304347,603.599058861164,734.4567258931378,505.0618904715842,503.18288361611167
66.08695652173913,605.1473407652715,736.6029506131492,507.19741708696404,504.3485314439397
66.52173913043478,606.6864573105494,738.7371215894406,509.3242094177571,505.5070716188822
66.95652173913044,608.2165163710132,740.8593734599812,511.4423386193277,506.6585902951035
67.39130434782608,609.7376239273387,742.9698386194441,513.5518749810471,507.8031720697459
67.82608695652173,611.2498841109132,745.068647268766,515.6528879402898,508.94090002022415
68.26086956521739,612.7533992466103,747.1559274633477,517.745446096147,510.0718557404103
68.69565217391305,614.2482698943383,749.2318051599366,519.8296172228672,511.1961193757471
69.13043478260869,615.7345948893978,751.2964042622377,521.9054682830266,512.3137696573298
69.56521739130434,617.2124713816952,753.34984666529,523.9730654404391,513.4248839349901
70.0,618.6819948738453,755.3922522986513,526.0324740728096,514.5295382094199
70.43478260869566,620.1432592582053,757.4237391684287,528.0837587841381,515.6278071633649
70.8695652173913,621.5963568528724,759.4444233981917,530.1269834168806,516.7197641919226
71.30434782608695,623.0413784366826,761.454419268803,532.1622110638716,517.8054814319761
71.73913043478261,624.4784132832406,763.453839257201,534.1895040800134,518.8850297907879
72.17391304347827,625.9075491940152,765.4427940741683,536.2089240937402,519.9584789737906
72.6086956521739,627.3288725305307,767.4213927011161,538.2205320182586,521.025897511593
73.04347826086956,628.742468245682,769.389742425916,540.2243880625736,522.0873527862345
73.47826086956522,630.1484199142043,771.3479488778095,542.2205517422997,523.142911056709
73.91304347826087,631.5468097623215,773.2961160614208,544.2090818902694,524.1926374837832
74.34782608695652,632.937718696604,775.2343463899042,546.1900366669366,525.236596154135
74.78260869565217,634.3212263320568,777.1627407172487,548.1634735705835,526.2748501038299
75.21739130434783,635.697411019465,779.0813983697684,550.1294494473347,527.3074613411617
75.65217391304347,637.0663498720193,780.9904171768007,552.0880205009825,528.3344908688742
76.08695652173913,638.4281187912438,782.8898935006387,554.0392423026287,529.3559987057865
76.52173913043478,639.7827924922497,784.7799222657169,555.9831698001445,530.3720439078396
76.95652173913044,641.1304445283323,786.6605969870777,557.9198573274554,531.3826845885836
77.39130434782608,642.4711473149363,788.5320097981345,559.849358613654,532.3879779391226
77.82608695652173,643.804972153004,790.3942514777553,561.7717267919435,533.3879802475348
78.26086956521739,645.1319892517296,792.2474114766866,563.6870144084177,534.3827469177843
78.69565217391305,646.452267750735,794.0915779433344,565.5952734306782,535.3723324881405
79.13043478260869,647.7658757416845,795.9268377489251,567.4965552562956,536.3567906491202
79.56521739130434,649.0728802893576,797.7532765120591,569.3909107211161,537.3361742609663
80.0,650.3733474521948,799.5709786226788,571.278390107417,538.3105353706811
80.43478260869566,651.6673423023307,801.3800272654659,573.1590431519151,539.2799252286212
80.8695652173913,652.9549289451319,803.1805044426837,575.0329190536304,540.2443943046748
81.30434782608695,654.2361705382544,804.9724909964818,576.9000664816092,541.2039923040277
81.73913043478261,655.5111293102323,806.7560666306761,578.7605335825089,542.1587681825357
82.17391304347827,656.779866578613,808.5313099320213,580.6143679880468,543.1087701617097
82.6086956521739,658.0424427676535,810.2982983909878,582.4616168223181,544.0540457433314
83.04347826086956,659.2989174255878,812.057108422059,584.3023267089826,544.994641723704
83.47826086956522,660.5493492414794,813.8078153835588,586.1365437783262,545.9306042075547
83.91304347826086,661.7937960616702,815.5504935970282,587.9643136741972,546.8619786215938
84.34782608695652,663.0323149058388,817.2852163661547,589.7856815608225,547.7888097277462
84.78260869565217,664.2649619826768,819.0120559952762,591.600692129502,548.7111416360577
85.21739130434783,665.4917927051954,820.7310838074635,593.4093896051909,549.6290178172942
85.65217391304347,666.7128617056733,822.4423701621967,595.2118177529637,550.5424811152338
86.08695652173913,667.9282228502551,824.1459844726451,597.0080198843692,551.4515737586677
86.52173913043478,669.1379292532093,825.8419952225618,598.7980388636751,552.3563373731141
86.95652173913044,670.3420332908571,827.5304699828023,600.5819171140056,553.2568129922544
87.39130434782608,671.5405866151791,829.2114754274786,602.359696623374,554.1530410691007
87.82608695652173,672.7336401671113,830.8850773497571,604.1314189506136,555.0450614869002
88.26086956521739,673.9212441895355,832.5513406773096,605.8971252312053,555.9329135697848
88.69565217391305,675.1034482399768,834.2103294874275,607.6568561830104,556.8166360931737
89.13043478260869,676.2803012030109,835.8621070218093,609.4106521119029,557.6962672939346
89.56521739130434,677.4518513023945,837.5067357010236,611.1585529173093,558.5718448803116
90.0,678.6181461129216,839.1442771386656,612.900598097656,559.4434060416237
90.43478260869566,679.7792325720164,840.7747921552063,614.6368267557236,560.3109874577442
90.8695652173913,680.9351569910681,842.3983407915475,616.3672776039144,561.1746253083624
91.30434782608695,682.0859650665141,844.0149823222878,618.0919889694312,562.0343552820374
91.73913043478261,683.2317018906804,845.6247752687079,619.810998799371,562.8902125850472
92.17391304347827,684.372411962383,847.2277774114823,621.5243446657344,563.7422319500396
92.6086956521739,685.5081391972988,848.8240458031225,623.2320637703531,564.5904476444898
93.04347826086956,686.6389269381093,850.4136367801631,624.934192949737,565.4348934789704
93.47826086956522,687.7648179644267,851.99660597509,626.6307686798416,566.275602815238
93.91304347826086,688.8858545025048,853.5730083280246,628.3218270807577,567.1126085741421
94.34782608695652,690.0020782347416,855.1428980981644,630.0074039213267,567.9459432433605
94.78260869565217,691.1135303089786,856.70632887499,631.6875346236789,568.7756388849651
95.21739130434783,692.2202513476034,858.2633535892411,633.3622542677008,569.6017271428248
95.65217391304347,693.3222814564574,859.8140245236692,635.0315975954298,570.4242392498461
96.08695652173913,694.4196602335572,861.3583933235714,636.6955990153787,571.2432060350593
96.52173913043478,695.5124267776321,862.8965110071122,638.3542926067908,572.058657930552
96.95652173913044,696.6006196964825,864.428427975435,640.0077121238282,572.8706249782547
97.39130434782608,697.6842771151645,865.9541940225735,641.6558909996934,573.6791368365809
97.82608695652173,698.763436684006,867.4738583451616,643.298862350685,574.4842227869289
98.26086956521739,699.8381355864539,868.9874695519537,644.936658980191,575.2859117400434
98.69565217391305,700.9084105467629,870.4950756731522,646.5693133826182,576.0842322422463
99.13043478260869,701.9742978375252,871.9967241695538,648.1968577472607,576.8792124815354
99.56521739130434,703.0358332870471,873.4924619415141,649.8193239621073,577.6708802935561
100.0,704.0930522865746,874.9823353377375,651.4367436175914,578.4592631674503
100.43478260869566,705.145989797374,876.4663901638941,653.0491480102805,579.2443882515834
100.8695652173913,706.1946803576686,877.9446716910705,654.6565681465103,580.0262823591536
101.30434782608695,707.2391580894374,879.4172246640566,656.2590347459625,580.8049719736872
101.73913043478261,708.279456705076,880.8840933094705,657.856578245187,581.5804832544205
102.17391304347825,709.3156095139263,882.34532134373,659.4492288010707,582.3528420415727
102.6086956521739,710.347649428676,883.8009519808702,661.0370162942538,583.1220738615127
103.04347826086956,711.3756089716314,885.2510279402106,662.6199703324925,583.8882039318211
103.47826086956522,712.399520280867,886.6955914538798,664.1981202539725,584.6512571662502
103.91304347826086,713.4194151162544,888.1346842741937,665.7714951305718,585.4112581795858
104.34782608695652,714.4353248653737,889.5683476808971,667.3401237710731,586.168231292412
104.78260869565217,715.4472805493086,890.9966224882696,668.9040347243299,586.9222005357799
105.21739130434783,716.4553128283318,892.4195490520963,670.4632562823833,587.6731896557864
105.65217391304347,717.459452007477,893.8371672765094,672.0178164835336,588.4212221180609
106.08695652173913,718.4597280420074,895.2495166207041,673.5677431153653,589.1663211121654
106.52173913043478,719.4561705427764,896.6566361055279,675.1130637177272,589.9085095559077
106.95652173913044,720.4488087814876,898.0585643199504,676.6538055856689,590.6478100995714
107.39130434782608,721.4376716958552,899.4553394274117,678.1899957723332,591.384245130063
107.82608695652173,722.4227878946643,900.8469991720573,679.7216610918067,592.1178367749803
108.26086956521739,723.4041856627388,902.2335808848577,681.2488281219278,592.8486069066013
108.69565217391305,724.3818929658131,903.6151214896163,682.7715232070536,593.5765771457969
109.13043478260869,725.3559374553147,904.9916575088707,684.2897724607878,594.30176886587
109.56521739130434,726.326346473056,906.3632250696844,685.8036017686662,595.0242031963204
110.0,727.2931470558398,907.7298599093373,687.3130367908061,595.7439010265384
110.43478260869566,728.256365939979,909.0915973809116,688.8181029645157,596.46088300943
110.8695652173913,729.2160295657333,910.4484724587805,690.3188255068658,597.1751695649721
111.30434782608695,730.1721640816639,911.8005197439978,691.8152294172257,597.8867808837027
111.73913043478261,731.124795348909,913.1477734695911,693.3073394797613,598.5957369301459
112.17391304347825,732.0739489453798,914.4902675057643,694.7951802658979,599.302057446171
112.6086956521739,733.0196501698827,915.8280353650052,696.2787761367492,600.005761954293
113.04347826086956,733.9619240461644,917.1611102071066,697.7581512455095,600.7068697609093
113.47826086956522,734.9007953268853,918.4895248440968,699.2333295398134,601.4053999594779
113.91304347826086,735.8362884975209,919.8133117450864,700.7043347640617,602.101371433638
114.34782608695652,736.7684277801933,921.1325030410301,702.1711904617152,602.7948028602724
114.78260869565217,737.6972371374349,922.4471305294061,703.6339199775549,603.4857127125154
115.21739130434783,738.6227402758839,923.7572256788147,705.0925464599113,604.1741192627052
115.65217391304347,739.5449606499154,925.0628196334978,706.5470928628632,604.8600405852841
116.08695652173913,740.4639214652077,926.3639432177833,707.9975819484041,605.5434945596455
116.52173913043478,741.379645682246,927.6606269404485,709.44403628858,606.2244988729304
116.95652173913044,742.2921560197648,928.9529009990155,710.8864782675972,606.9030710227739
117.39130434782608,743.2014749581291,930.2407952839687,712.3249300839,607.5792283200028
117.82608695652173,744.1076247426588,931.5243393829049,713.7594137522215,608.2529878912853
118.26086956521739,745.0106273868928,932.8035625846105,715.1899511056042,608.9243666817345
118.69565217391305,745.9105046757984,934.0784938830725,716.6165637973946,609.5933814574644
119.13043478260869,746.8072781689251,935.3491619814208,718.0392733032095,610.2600488081034
119.56521739130434,747.7009692035032,936.6155952958069,719.4581009228756,610.9243851492621
120.0,748.5915988974903,937.8778219592153,720.8730677823431,611.5864067249581
120.43478260869566,749.4791881525659,939.1358698252144,722.2841948355733,612.2461296100005
120.8695652173913,750.3637576570743,940.3897664716444,723.6915028663994,612.9035697123306
121.30434782608695,751.2453278889182,941.6395392042443,725.0950124903652,613.5587427753247
121.73913043478261,752.1239191184027,942.8852150602202,726.4947441565353,614.211664380055
122.17391304347825,752.9995514110327,944.1268208117543,727.8907181492831,614.8623499475143
122.6086956521739,753.8722446302621,945.3643829694587,729.2829545900556,615.5108147407999
123.04347826086956,754.7420184401975,946.5979277857695,730.6714734391127,616.157073867263
123.47826086956522,755.6088923082569,947.8274812582911,732.0562944972443,616.8011422806203
123.91304347826086,756.4728855077842,949.0530691330815,733.4374374074646,617.4430347830294
124.34782608695652,757.33401712062,950.2747169078884,734.8149216566845,618.0827660271312
124.78260869565217,758.1923060396307,951.4924498353313,736.1887665773608,618.720350518056
125.21739130434783,759.0477709711955,952.7062929260343,737.5589913491234,619.3558026153969
125.65217391304347,759.9004304376525,953.9162709517075,738.9256150003836,619.989136535151
126.08695652173913,760.7503027797055,955.1224084481815,740.2886564099181,620.6203663516269
126.52173913043478,761.5974061587905,956.3247297183909,741.6481343084349,621.2495059993214
126.95652173913044,762.4417585594049,957.5232588353146,743.004067280117,621.8765692747662
127.39130434782608,763.2833777913983,958.7180196448662,744.3564737641468,622.501569838342
127.82608695652173,764.1222814922268,959.9090357687419,745.7053720562111,623.1245212160646
128.26086956521738,764.95848712917,961.0963306072216,747.0507803099856,623.7454368013417
128.69565217391303,765.7920120015145,962.2799273419288,748.3927165386012,624.3643298567
129.1304347826087,766.6228732427006,963.459848938545,749.7311986160911,624.9812135154853
129.56521739130434,767.451087822435,964.6361181494848,751.0662442788189,625.5961007835349
130.0,768.2766725487713,965.8087575165274,752.3978711268892,626.2090045408225
