p,lineare,elast,logistica
83.95989974937342,780.2005012531329,350.9078190415977,811.9714917354517
84.51127819548871,777.4436090225564,345.8907721171657,809.9811984677891
85.06265664160401,774.68671679198,340.9773862206213,807.9510067734699
85.6140350877193,771.9298245614035,336.1648682599384,805.8803486425014
86.16541353383458,769.172932330827,331.4505177258277,803.7686586046212
86.71679197994987,766.4160401002506,326.8317230559215,801.6153743179158
87.26817042606515,763.6591478696743,322.3059581637262,799.4199371801596
87.81954887218045,760.9022556390978,317.8707791238898,797.1817929629492
88.37092731829574,758.1453634085212,313.5238210058199,794.9003924686565
88.92230576441102,755.3884711779449,309.26279484813494,792.5751922101666
89.47368421052632,752.6315789473684,305.0854847668594,790.2056551133101
90.0250626566416,749.874686716792,300.9897451906719,787.7912512418355
90.57644110275689,747.1177944862155,296.9734982168852,785.3314585447004
91.12781954887218,744.3609022556391,293.0347310821924,782.8257636253912
91.67919799498746,741.6040100250627,289.17149374253745,780.2736625329051
92.23057644110276,738.8471177944862,285.38189655678144,777.6746615739531
92.78195488721803,736.0902255639098,281.6641080691254,775.0282781458617
93.33333333333333,733.3333333333334,278.0163528855197,772.334041589561
93.88471177944862,730.5764411027569,274.43690963955396,769.5914940619689
94.4360902255639,727.8195488721805,270.9241090435545,766.8001914269781
94.9874686716792,725.062656641604,267.476332020851,763.9597041641695
95.53884711779448,722.3057644110277,264.0920079153825,761.0696182942669
96.09022556390977,719.5488721804511,260.76961277501687,758.1295363202597
96.64160401002506,716.7919799498748,257.5076677051473,755.1390781830066
97.19298245614034,714.0350877192983,254.3047372893075,752.0978822300382
97.74436090225564,711.2781954887218,251.15942807371562,749.0056061961607
98.29573934837093,708.5213032581453,248.07038711281785,745.8619281943647
98.84711779448621,705.7644110275689,245.03630057304915,742.6665477154246
99.3984962406015,703.0075187969925,242.0558923921726,739.4191866344701
99.94987468671678,700.250626566416,239.12792299169237,736.1195902227015
100.50125313283208,697.4937343358397,236.2511880399589,732.7675281623036
101.05263157894737,694.7368421052631,233.42451726370751,729.3627955625145
101.60401002506265,691.9799498746868,230.6467733058809,725.905213974689
102.15538847117794,689.2230576441102,227.91685062769375,722.3946324040938
102.70676691729322,686.4661654135339,225.2336744529997,718.8309283160709
103.25814536340852,683.7092731829574,222.59619975311196,715.2140086340987
103.80952380952381,680.952380952381,220.00341027032366,711.5438107271932
104.36090225563909,678.1954887218045,217.4543175784548,707.8203033839904
104.91228070175438,675.438596491228,214.94796017883627,704.0434877707726
105.46365914786966,672.6817042606517,212.48340263021655,700.2133983706152
106.01503759398496,669.9248120300753,210.05973471114737,696.3301039007608
106.56641604010025,667.1679197994988,207.67607061347752,692.3937082052599
107.11779448621553,664.4110275689223,205.33154816564257,688.4043511198565
107.66917293233082,661.6541353383459,203.02532808450542,684.3622093060543
108.22055137844612,658.8972431077694,200.75659325455806,680.2674970512556
108.7719298245614,656.140350877193,198.52454803335004,676.120467031837
109.32330827067669,653.3834586466165,196.32841758206277,671.9214110360092
109.87468671679197,650.6265664160402,194.16744722019828,667.6706606433031
110.42606516290726,647.8696741854637,192.04090180339733,663.3685878575315
110.97744360902256,645.1127819548872,189.94806512344843,659.0156056900943
111.52882205513784,642.3558897243108,187.88823932958957,654.6121686905304
112.08020050125313,639.5989974937344,185.86074437024732,650.1587734212691
112.63157894736841,636.8421052631579,183.86491745439517,645.6559588735931
113.1829573934837,634.0852130325815,181.9001125317486,641.104306821905
113.734335839599,631.328320802005,179.9656997910522,636.5044421134863
114.28571428571428,628.5714285714287,178.0610651757433,631.8570328910367
114.83709273182957,625.8145363408521,176.1856099163106,627.1627907454177
115.38847117794485,623.0576441102758,174.33875007869668,622.4224707961584
115.93984962406014,620.3007518796993,172.51991612811798,617.6368716974348
116.49122807017544,617.5438596491229,170.72855250770857,612.8068355674154
117.04260651629072,614.7869674185464,168.96411723141404,607.9332478390393
117.59398496240601,612.0300751879699,167.22608149059081,603.0170370305063
118.14536340852129,609.2731829573936,165.5139292737876,598.0591744339675
118.69674185463658,606.516290726817,163.82715699920735,593.0606737211359
119.24812030075188,603.7593984962406,162.16527315937185,588.0225904647805
119.79949874686716,601.0025062656642,160.52779797752805,582.94602157532
120.35087719298245,598.2456140350878,158.91426307535724,577.8321046519984
120.90225563909775,595.4887218045112,157.3242111515657,572.6820172484049
121.45363408521303,592.7318295739349,155.7571956709518,567.496976052375
122.00501253132832,589.9749373433584,154.21278056356337,562.2782359806134
122.5563909774436,587.218045112782,152.69053993357394,557.0270891886731
123.10776942355889,584.4611528822055,151.1900577775213,551.7448639972241
123.65914786967419,581.704260651629,149.7109277115676,546.4329237358608
124.21052631578947,578.9473684210527,148.25275270745334,541.0926655059983
124.76190476190476,576.1904761904761,146.8151448368306,535.7255188647173
125.31328320802004,573.4335839598998,145.3977250236749,530.3329444317282
125.86466165413533,570.6766917293234,144.00012280448502,524.9164324219197
126.41604010025063,567.9197994987469,142.6219760959943,519.4775011062653
126.9674185463659,565.1629072681704,141.26293097012558,514.0176952041417
127.5187969924812,562.406015037594,139.92264143593397,508.53858421040115
128.0701754385965,559.6491228070175,138.6007692282918,503.04176066081357
128.62155388471177,556.8922305764411,137.29698360307884,497.5288383397414
129.17293233082705,554.1353383458647,136.0109611386506,492.0014504341746
129.72431077694233,551.3784461152884,134.7423855433671,486.46124763846313
130.27568922305764,548.6215538847118,133.49094746897168,480.90989621431305
130.82706766917292,545.8646616541354,132.25634432961874,475.3490760108003
131.37844611528823,543.1077694235589,131.03828012635543,469.7804784493287
131.9298245614035,540.3508771929825,129.83646527687281,464.2058044786245
132.4812030075188,537.593984962406,128.65061645034453,458.62676250497464
133.03258145363407,534.8370927318297,127.48045640718308,453.0450663030478
133.58395989974937,532.0802005012531,126.32571384354573,447.4624329127039
134.13533834586465,529.3233082706768,125.18612324043156,441.88058052727575
134.68671679197996,526.5664160401002,124.06142471721488,436.30122637883034
135.23809523809524,523.8095238095239,122.9513638894685,430.72608462594843
135.78947368421052,521.0526315789474,121.85569173093249,425.1568642495313
136.3408521303258,518.295739348371,120.77416443949313,419.595266962122
136.89223057644108,515.5388471177946,119.70654330703866,414.0429851361594
137.4436090225564,512.781954887218,118.65259459306516,408.50169975650186
137.99498746867167,510.0250626566417,117.61208940191001,402.9730784024519
138.54636591478697,507.2681704260651,116.58480356349428,397.45877326437414
139.09774436090225,504.5112781954888,115.57051751746125,391.96041919985936
139.64912280701753,501.75438596491233,114.56901620060029,386.4796318341975
140.2005012531328,498.9974937343359,113.58008893745111,381.0180057097475
140.7518796992481,496.24060150375954,112.60352933398643,375.57711248856356
141.3032581453634,493.48370927318297,111.63913517427419,370.1584992124199
141.8546365914787,490.7268170426064,110.68670832002562,364.76368662412835
142.406015037594,487.96992481203006,109.74605461293646,359.3941675537842
142.95739348370927,485.2130325814537,108.81698377973427,354.05140537330345
143.50877192982455,482.45614035087726,107.89930933984633,348.73683252234275
144.06015037593983,479.6992481203008,106.99284851560601,343.4518491083905
144.61152882205513,476.94235588972435,106.09742214491861,338.19782158352837
145.16290726817041,474.1854636591479,105.2128545963102,332.9760815000611
145.71428571428572,471.42857142857133,104.33897368628539,327.78792434689683
146.265664160401,468.671679197995,103.47561059892358,322.6346084682661
146.81704260651628,465.91478696741865,102.62259980764377,317.51735406604547
147.36842105263156,463.1578947368422,101.7797789990727,312.4373422866558
147.91979949874684,460.40100250626574,100.94698899895147,307.39571439319286
148.47117794486215,457.6441102756893,100.12407370001878,302.39357102315626
149.02255639097743,454.88721804511283,99.31087999181148,297.4319715318453
149.57393483709274,452.13032581453626,98.50725769232344,292.5119334212032
150.12531328320802,449.3734335839599,97.71305948146858,287.63443185362354
150.6766917293233,446.6165413533836,96.92814083629221,282.8003992499509
151.2280701754386,443.859649122807,96.15235996788013,278.0107249706689
151.77944862155388,441.10275689223056,95.38557775991397,273.26625507901326
152.33082706766916,438.3458646616542,94.6276577088243,268.56779218451965
152.88220551378444,435.58897243107776,93.87846586549468,263.9160953653015
153.43358395989975,432.8320802005012,93.13787077847057,259.31188016714924
153.98496240601503,430.07518796992485,92.40574343862949,254.75581867735272
154.5363408521303,427.3182957393485,91.68195722526914,250.24853967097457
155.08771929824562,424.56140350877195,90.96638785357285,245.79062882715135
155.6390977443609,421.8045112781955,90.25891332341236,241.38262901285105
156.19047619047618,419.04761904761915,89.55941386944856,237.02504063138903
156.74185463659148,416.2907268170426,88.86777191249398,232.71832203290208
157.29323308270676,413.5338345864661,88.18387201210001,228.46288998387823
157.84461152882204,410.7769423558898,87.50760082033396,224.2591201927594
158.39598997493732,408.02005012531345,86.83884703671237,220.10734788857968
158.94736842105263,405.2631578947369,86.17750136425758,216.007868449541
159.4987468671679,402.5062656641604,85.52345646664574,211.96093807840026
160.0501253132832,399.7493734335841,84.87660692641539,207.966774521516
160.6015037593985,396.9924812030075,84.23684920420713,204.0255578283987
161.15288220551378,394.23558897243106,83.60408159900538,200.13743114861128
161.70426065162906,391.4786967418547,82.97820420935398,196.30250156287755
162.25563909774436,388.72180451127815,82.35911889551892,192.52084094529548
162.80701754385964,385.9649122807018,81.74672924257203,188.79248685358044
163.35839598997492,383.20802005012536,81.1409405243696,185.1174434443122
163.90977443609023,380.4511278195489,80.5416596684019,181.4956824102244
164.4611528822055,377.69423558897245,79.9487952214896,177.92714393663223
165.0125313283208,374.937343358396,79.3622573163035,174.4117376741694
165.56390977443607,372.18045112781965,78.7819576386857,170.9493437250896
166.11528822055138,369.4235588972431,78.20780939575008,167.53981364046584
166.66666666666666,366.66666666666674,77.63972728474124,164.1829714257208
167.21804511278194,363.9097744360903,77.07762746263106,160.8786145520091
167.76942355889724,361.15288220551383,76.5214275164334,157.6265149710788
168.32080200501252,358.3959899749374,75.97104643421773,154.42642013133965
168.8721804511278,355.6390977443609,75.42640457680245,151.27805399296832
169.4235588972431,352.88220551378447,74.88742365011053,148.18111803999585
169.9749373433584,350.125313283208,74.35402667816957,145.13529228742445
170.52631578947367,347.3684210526317,73.8261379767388,142.14023628153382
171.07769423558895,344.6115288220552,73.30368312754742,139.19559009164695
171.62907268170426,341.85463659147877,72.7865889531272,136.30097529173563
172.18045112781954,339.0977443609023,72.27478349222477,133.45599593035462
172.73182957393482,336.34085213032586,71.76819597577732,130.66023948749987
173.28320802005013,333.5839598997494,71.2667568034381,127.91327781709745
173.8345864661654,330.82706766917295,70.77039752063686,125.21466807393067
174.38596491228068,328.0701754385966,70.27905079616143,122.56395362391503
174.937343358396,325.31328320802004,69.79265040024718,119.9606649367362
175.48872180451127,322.5563909774437,69.31113118316125,117.40432045995861
176.04010025062655,319.79949874686724,68.83442905426865,114.89442747380728
176.59147869674186,317.0426065162907,68.36248096156825,112.43048292592157
177.14285714285714,314.28571428571433,67.89522487168654,110.01197424546324
177.69423558897242,311.5288220551379,67.43259975031728,107.63838013604675
178.2456140350877,308.77192982456154,66.97454554309634,105.30917134704468
178.796992481203,306.01503759398497,66.52100315690012,103.02381142289462
179.34837092731829,303.25814536340863,66.0719144415574,100.7817574301107
179.89974937343356,300.5012531328322,65.62722217196364,98.58246066177192
180.45112781954887,297.7443609022556,65.18687003058858,96.42536731932866
181.00250626566415,294.98746867167927,64.75080259036638,94.30991917162888
181.55388471177943,292.2305764411028,64.31896529795931,92.23555419112648
182.10526315789474,289.47368421052624,63.89130445738568,90.20170716729052
182.65664160401002,286.7167919799499,63.46776721400303,88.20781029728535
183.2080200501253,283.95989974937356,63.04830153883754,86.25329375403929
183.75939849624058,281.2030075187971,62.63285621325158,84.33758623186826
184.3107769423559,278.44611528822054,62.22138081394077,82.46011546985784
184.86215538847117,275.6892230576442,61.81382569825289,80.62030875324999
185.41353383458645,272.93233082706774,61.41014198982017,78.81759339311147
185.96491228070175,270.1754385964912,61.01028156449811,77.05139718459836
186.51629072681703,267.41854636591484,60.614197036602974,75.32114884415627
187.0676691729323,264.6616541353385,60.22184174544064,73.62627842602224
187.61904761904762,261.9047619047619,59.833169742120226,71.9662177184213
188.1704260651629,259.1478696741855,59.448135776645344,70.34040061986813
188.72180451127818,256.39097744360913,59.066695285276325,68.74826349600293
189.2731829573935,253.63408521303256,58.688804378157215,67.18924551740933
189.82456140350877,250.8771929824561,58.31441982720101,65.66278897887308
190.37593984962405,248.12030075187977,57.943499054226976,64.16833960055193
190.92731829573933,245.36340852130343,57.57600011934444,62.70534681153935
191.47869674185463,242.60651629072686,57.21188170957674,61.273264016309064
192.0300751879699,239.8496240601504,56.85110312772018,59.87154884453509
192.5814536340852,237.09273182957406,56.49362428143207,58.499663384785585
193.1328320802005,234.3358395989975,56.13940567254276,57.15707440259197
193.68421052631578,231.57894736842104,55.78840838658646,55.8432535433938
194.23558897243106,228.8220551378447,55.440594082545445,54.557677520863336
194.78696741854637,226.06516290726813,55.09592498280316,53.299828291108305
195.33834586466165,223.3082706766918,54.75436386330108,52.06919321325172
195.88972431077693,220.55137844611534,54.41587404389457,50.86526519688115
196.44110275689223,217.79448621553888,54.08041937890356,49.687542836858405
196.99248120300751,215.03759398496243,53.74796424785324,48.53553053597242
197.5438596491228,212.28070175438597,53.41847354640039,47.4087386159118
198.09523809523807,209.52380952380963,53.09191267744141,46.30668341702887
198.64661654135338,206.76691729323306,52.768247542397695,45.22888738735631
199.19799498746866,204.01002506265672,52.44744453267447,44.174879161331454
199.74937343358394,201.25313283208027,52.1294705212889,43.14419362867238
200.30075187969925,198.4962406015038,51.81429285466407,42.13637199384324
200.85213032581453,195.73934837092736,51.50187934458483,41.15096182653473
201.4035087719298,192.9824561403509,51.19219826031185,40.187517103575345
201.95488721804512,190.22556390977445,50.885218320850534,39.2455982426812
202.5062656641604,187.468671679198,50.580908687371284,38.32477212843941
203.05764411027567,184.71177944862166,50.2792389557775,37.424612130909765
203.60902255639095,181.9548872180452,49.98017914941853,36.54469811722033
204.16040100250626,179.19799498746875,49.6836997119439,35.684616456519656
204.71177944862154,176.4411027568923,49.389771500295964,34.84396001863868
205.26315789473682,173.68421052631584,49.09836577783783,34.022328166804
205.81453634085213,170.92731829573927,48.80945420761363,33.219326744733415
206.3659147869674,168.17042606516293,48.52300884573837,32.43456805843402
206.9172932330827,165.4135338345866,48.23900213491407,31.66767085301118
207.468671679198,162.65664160401002,47.95740689807016,30.918260284788055
208.02005012531328,159.89974937343368,47.67819633212487,30.185967889022823
208.57142857142856,157.14285714285734,47.401344001865034,29.470431543500638
209.12280701754386,154.38596491228077,47.1268238339422,28.771295428268314
209.67418546365914,151.6290726817042,46.85461011098204,28.08820998176804
210.22556390977442,148.87218045112786,46.58467746580478,27.42083185361655
210.7769423558897,146.11528822055152,46.31700087575452,26.768823854267815
211.328320802005,143.35839598997495,46.051555657134706,26.131854901785776
211.8796992481203,140.6015037593986,45.78831745974784,25.509599965945753
212.43107769423557,137.84461152882204,45.527262261536954,24.901740009872615
212.98245614035088,135.0877192982457,45.268366363326926,24.30796192941636
213.53383458646616,132.33082706766913,45.01160638366338,23.727958490455812
214.08521303258144,129.5739348370928,44.756959253747056,23.161428264312537
214.63659147869674,126.81704260651622,44.50440221246181,22.608075561450125
215.18796992481202,124.06015037593988,44.25391280149428,22.067610363624297
215.7393483709273,121.30325814536354,44.00546886054298,21.53974825464272
216.29072681704258,118.5463659147872,43.75904852261545,21.024210349884687
216.8421052631579,115.78947368421063,43.514630209411195,20.520723224724854
217.39348370927317,113.03258145363407,43.27219262678895,20.029018841996823
217.94486215538845,110.27568922305773,43.03171476031623,19.548834478626162
218.49624060150376,107.51879699248116,42.793175870899745,19.079912651555627
219.04761904761904,104.76190476190482,42.55655549049489,18.622001043079116
219.59899749373432,102.00501253132848,42.321833417892535,18.17485242569405
220.15037593984962,99.2481203007519,42.08898971458182,17.73822458657697
220.7017543859649,96.49122807017557,41.85800470068728,17.311880251780497
221.25313283208018,93.734335839599,41.62885895097861,16.895587010244288
221.8045112781955,90.97744360902243,41.40153329095183,16.48911723770812
222.35588972431077,88.22055137844609,41.1760087929804,16.09224802060923
222.90726817042605,85.46365914786975,40.952266772534564,15.704761080041276
223.45864661654133,82.70676691729341,40.73028878446798,15.326442695848213
224.01002506265664,79.94987468671684,40.51005661936993,14.957083630920959
224.56140350877192,77.1929824561405,40.29155229998199,14.596479055761115
225.1127819548872,74.43609022556393,40.07475807767771,14.244428473371164
225.6641604010025,71.67919799498759,39.85965642900425,13.900735644527419
226.21553884711778,68.92230576441102,39.64623005228458,13.56520851348757
226.76691729323306,66.16541353383468,39.434461864278965,13.237659134180944
227.31829573934837,63.40852130325811,39.22433499690488,12.917903596926944
227.86967418546365,60.65162907268177,39.015832794013775,12.605761955722834
228.42105263157893,57.89473684210543,38.80893880822396,12.301058156139533
228.9724310776942,55.13784461152886,38.60363679780815,12.003619963860878
229.52380952380952,52.380952380952294,38.3999107236349,11.713278893898693
230.0751879699248,49.62406015037595,38.19774474616275,11.429870140513865
230.62656641604008,46.86716791979961,37.997123222485826,11.153232507870428
231.17794486215539,44.110275689223045,37.798030703430406,10.883208341447478
231.72932330827066,41.353383458646704,37.60045193070094,10.619643460231492
232.28070175438594,38.59649122807036,37.40437183407485,10.362387089708967
232.83208020050125,35.839598997493795,37.209775528645075,10.111291795677849
233.38345864661653,33.082706766917454,37.01664831210951,9.866213418893663
233.9348370927318,30.325814536340886,36.824975662106276,9.627011010564432
234.48621553884712,27.568922305764318,36.63474323359412,9.393546768707088
235.0375939849624,24.812030075187977,36.445936856277044,9.165685975375975
235.58897243107768,22.055137844611636,36.25854253207209,8.943296934772402
236.14035087719296,19.298245614035295,36.07254643261983,8.72625091224318
236.69172932330827,16.541353383458727,35.88793489683644,8.514422074174108
237.24310776942355,13.784461152882159,35.70469442850677,8.3076874287834
237.79448621553883,11.027568922305818,35.522811693917404,8.105926767818463
238.34586466165413,8.27067669172925,35.34227351952921,7.909022609158686
238.8972431077694,5.513784461152909,35.1630668896885,7.716860140325405
239.4486215538847,2.756892230576568,34.98517894437601,7.529327162899178
240.0,0.0,34.80859697699314,7.346314037843913
