mu,capacita,attesa,totale
46.02706766917293,138.08120300751878,15.644137415982089,153.72534042350088
46.081203007518795,138.24360902255637,15.436624907885049,153.68023393044143
46.13533834586466,138.406015037594,15.23454545454546,153.64056049213946
46.189473684210526,138.56842105263158,15.037688442211056,153.60610949484263
46.24360902255639,138.73082706766917,14.8458540042523,153.57668107192146
46.29774436090226,138.8932330827068,14.658852344296706,153.5520854270035
46.351879699248116,139.05563909774435,14.47650310988253,153.5321422076269
46.40601503759398,139.21804511278194,14.298634812286702,153.51667992506864
46.46015037593985,139.38045112781953,14.125084288604189,153.50553541642373
46.51428571428571,139.54285714285714,13.955696202531652,153.49855334538879
46.56842105263158,139.70526315789473,13.790322580645164,153.4955857385399
46.622556390977444,139.86766917293232,13.628822381262198,153.49649155419453
46.67669172932331,140.03007518796994,13.471061093247586,153.50113628121753
46.730827067669175,140.19248120300753,13.316910362364903,153.50939156537243
46.78496240601504,140.35488721804512,13.166247642991822,153.52113486103696
46.8390977443609,140.51729323308268,13.018955873213185,153.53624910629586
46.893233082706764,140.6796992481203,12.87492317148126,153.55462241960157
46.94736842105263,140.8421052631579,12.734042553191493,153.5761478163494
47.001503759398496,141.00451127819548,12.596211665664462,153.60072294385995
47.05563909774436,141.1669172932331,12.461332540154668,153.62824983338777
47.10977443609023,141.3293233082707,12.329311359623304,153.65863466789398
47.16390977443609,141.49172932330828,12.200058241118224,153.6917875644265
47.21804511278195,141.65413533834584,12.073487031700298,153.72762237004613
47.27218045112782,141.81654135338346,11.949515116942392,153.76605647032585
47.32631578947368,141.97894736842105,11.828063241106724,153.80701060952777
47.38045112781955,142.14135338345864,11.709055338177755,153.8504087216364
47.43458646616541,142.30375939849625,11.592418372993913,153.89617777149016
47.48872180451128,142.46616541353384,11.478082191780821,153.94424760531467
47.542857142857144,142.62857142857143,11.365979381443296,153.99455081001474
47.596992481203,142.790977443609,11.256045137023115,154.0470225806321
47.65112781954887,142.9533834586466,11.148217136774887,154.1016005954215
47.705263157894734,143.1157894736842,11.042435424354249,154.15822489803844
47.7593984962406,143.2781954887218,10.938642297650134,154.2168377863719
47.813533834586465,143.4406015037594,10.836782203828248,154.27738370758766
47.86766917293233,143.603007518797,10.73680164018452,154.33980915898152
47.9218045112782,143.7654135338346,10.638649060436768,154.40406259427135
47.97593984962406,143.92781954887218,10.54227478610971,154.4700943349819
48.03007518796993,144.09022556390977,10.447630922693262,154.53785648660303
48.084210526315786,144.25263157894736,10.354671280276822,154.60730285922418
48.13834586466165,144.41503759398495,10.26335129838315,154.6783888923681
48.19248120300752,144.57744360902257,10.173627974745024,154.75107158376758
48.24661654135338,144.73984962406016,10.085459797785267,154.82530942184542
48.30075187969925,144.90225563909775,9.998806682577564,154.9010623216753
48.354887218045114,145.06466165413534,9.913629910080452,154.9782915642158
48.40902255639098,145.22706766917292,9.829892069450958,155.05695973862387
48.46315789473684,145.38947368421051,9.747557003257334,155.13703068746784
48.517293233082704,145.5518796992481,9.666589755422248,155.21846945467036
48.57142857142857,145.71428571428572,9.586956521739133,155.30124223602485
48.625563909774435,145.8766917293233,9.508624602814345,155.38531633213765
48.6796992481203,146.0390977443609,9.431562359297613,155.4706601036585
48.733834586466166,146.2015037593985,9.355739169271995,155.5572429286705
48.78796992481203,146.36390977443608,9.281125387682762,155.64503516211883
48.84210526315789,146.52631578947367,9.207692307692314,155.734008097166
48.896240601503756,146.68872180451126,9.135412123855216,155.82413392836648
48.95037593984962,146.85112781954888,9.064257897014283,155.91538571656315
49.00451127819549,147.01353383458647,8.99420352082439,156.00773735541085
49.05864661654135,147.17593984962406,8.925223689816788,156.10116353944085
49.11278195488722,147.33834586466165,8.857293868921776,156.19563973358342
49.166917293233084,147.50075187969924,8.790390264372638,156.29114214407187
49.22105263157895,147.66315789473686,8.724489795918364,156.38764769065523
49.275187969924815,147.82556390977444,8.65957007027697,156.48513398005142
49.32932330827067,147.98796992481203,8.595609355765289,156.5835792805773
49.38345864661654,148.15037593984962,8.532586558044809,156.68296249789444
49.437593984962405,148.3127819548872,8.47048119692681,156.78326315181403
49.49172932330827,148.4751879699248,8.40927338418306,156.88446135410786
49.545864661654136,148.6375939849624,8.348943802311677,156.98653778727407
49.6,148.8,8.289473684210524,157.08947368421053
49.65413533834587,148.9624060150376,8.23084479371316,157.19325080875075
49.708270676691725,149.1248120300752,8.17303940694499,157.29785143702017
49.76240601503759,149.28721804511278,8.116040294459514,157.4032583395723
49.81654135338346,149.44962406015037,8.05983070411697,157.50945476426733
49.87067669172932,149.61203007518796,8.00439434466947,157.61642441985742
49.92481203007519,149.77443609022555,7.949715370018976,157.7241514602445
49.97894736842105,149.93684210526317,7.895778364116095,157.83262046937926
50.03308270676692,150.09924812030076,7.842568326469485,157.94181644677025
50.08721804511278,150.26165413533835,7.790070658237267,158.0517247935756
50.14135338345864,150.42406015037594,7.738271148873295,158.16233129924922
50.19548872180451,150.58646616541353,7.687155963302755,158.27362212871628
50.249624060150374,150.74887218045112,7.636711629602626,158.38558381005373
50.30375939849624,150.9112781954887,7.586925027164072,158.4982032226528
50.357894736842105,151.07368421052632,7.537783375314861,158.61146758584118
50.41203007518797,151.2360902255639,7.4892742223811215,158.72536444794503
50.46616541353384,151.3984962406015,7.441385435168737,158.83988167577024
50.5203007518797,151.56090225563912,7.394105188845744,158.95500744448486
50.57443609022556,151.72330827067668,7.347421957208,159.0707302278847
50.628571428571426,151.88571428571427,7.30132450331126,159.18703878902554
50.68270676691729,152.04812030075186,7.25580187045376,159.3039221712056
50.73684210526316,152.21052631578948,7.210843373493976,159.42136968928347
50.79097744360902,152.37293233082707,7.166438590489223,159.5393709213163
50.84511278195489,152.53533834586466,7.122577354641277,159.65791570050592
50.899248120300754,152.69774436090228,7.07924974653599,159.77699410743827
50.95338345864661,152.86015037593984,7.03644608666443,159.89659646260426
51.00751879699248,153.02255639097743,6.994156928213692,160.01671331919113
51.061654135338344,153.18496240601502,6.952373050116165,160.13733545613118
51.11578947368421,153.34736842105264,6.911085450346421,160.25845387139907
51.169924812030075,153.50977443609023,6.87028533945556,160.3800597755458
51.22406015037594,153.67218045112782,6.829964134333224,160.50214458546105
51.278195488721806,153.83458646616543,6.790113452188005,160.62469991835343
51.332330827067665,153.996992481203,6.750725104737354,160.74771758594034
51.38646616541354,154.1593984962406,6.711791092598523,160.87118958883914
51.440601503759396,154.32180451127817,6.673303599872573,160.99510811115076
51.49473684210526,154.4842105263158,6.635254988913527,161.1194655152293
51.54887218045113,154.64661654135338,6.597637795275591,161.24425433662898
51.60300751879699,154.80902255639097,6.560444722831193,161.36946727922216
51.65714285714286,154.9714285714286,6.523668639053254,161.49509721048184
51.711278195488724,155.13383458646618,6.487302570455248,161.62113715692144
51.76541353383459,155.29624060150377,6.451339698182936,161.74758029968672
51.81954887218045,155.45864661654133,6.415773353751916,161.87441997029325
51.873684210526314,155.62105263157895,6.380597014925375,162.00164964650432
51.92781954887218,155.78345864661654,6.3458043017267505,162.1292629483433
51.981954887218045,155.94586466165413,6.311388972582103,162.25725363423624
52.03609022556391,156.10827067669175,6.277344920587353,162.3856155972791
52.090225563909776,156.27067669172934,6.243666169895677,162.514342861625
52.14436090225564,156.43308270676692,6.2103468722205735,162.6434295789875
52.1984962406015,156.5954887218045,6.177381303450312,162.7728700252548
52.252631578947366,156.7578947368421,6.144763860369611,162.9026585972117
52.30676691729323,156.9203007518797,6.112489057484682,163.03278980936437
52.3609022556391,157.08270676691728,6.080551523947751,163.16325829086503
52.41503759398496,157.2451127819549,6.0489460005775335,163.29405878253243
52.46917293233083,157.4075187969925,6.017667336972134,163.42518613396462
52.523308270676694,157.56992481203008,5.98671048871106,163.55663530074114
52.57744360902255,157.73233082706764,5.956070514643164,163.6884013417108
52.631578947368425,157.89473684210526,5.9257425742574235,163.82047941636267
52.68571428571428,158.05714285714285,5.895721925133691,163.95286478227655
52.73984962406015,158.21954887218044,5.866003920470457,164.0855527926509
52.793984962406014,158.38195488721806,5.8365840066871,164.21853889390516
52.84812030075188,158.54436090225565,5.807457721097865,164.35181862335352
52.902255639097746,158.70676691729324,5.778620689655172,164.48538760694842
52.95639097744361,158.86917293233083,5.7500686247598125,164.61924155709065
53.01052631578948,159.03157894736842,5.721797323135753,164.75337627050416
53.064661654135335,159.193984962406,5.69380266376733,164.88778762617335
53.1187969924812,159.3563909774436,5.666080605896674,165.02247158334026
53.17293233082707,159.5187969924812,5.6386271870794085,165.15742417956062
53.22706766917293,159.6812030075188,5.611438521296544,165.29264152881535
53.2812030075188,159.8436090225564,5.5845107971207675,165.42811981967716
53.33533834586466,160.00601503759398,5.557840275935261,165.56385531352925
53.38947368421053,160.16842105263157,5.531423290203326,165.6998443428349
53.44360902255639,160.33082706766916,5.505256241787124,165.83608330945628
53.49774436090225,160.49323308270675,5.479335600313891,165.97256868302065
53.55187969924812,160.65563909774437,5.453657901588129,166.10929699933249
53.606015037593984,160.81804511278196,5.4282197460482,166.24626485883016
53.66015037593985,160.98045112781955,5.403017797265927,166.38346892508548
53.714285714285715,161.14285714285714,5.378048780487805,166.52090592334494
53.76842105263158,161.30526315789473,5.353309481216457,166.65857263911118
53.82255639097744,161.46766917293232,5.328796743831088,166.7964659167634
53.87669172932331,161.63007518796994,5.30450747024563,166.93458265821556
53.93082706766917,161.79248120300753,5.28043861860348,167.072919821611
53.984962406015036,161.95488721804512,5.256587202007529,167.21147442005264
54.0390977443609,162.1172932330827,5.232950287284537,167.35024352036723
54.09323308270677,162.2796992481203,5.209524993782641,167.48922424190295
54.14736842105263,162.44210526315788,5.186308492201039,167.62841375535893
54.2015037593985,162.6045112781955,5.163298003450825,167.76780928164632
54.255639097744364,162.7669172932331,5.140490797546011,167.90740809077911
54.30977443609022,162.92932330827068,5.117884192523823,168.0472075007945
54.36390977443609,163.09172932330827,5.095475553393336,168.1872048767016
54.418045112781954,163.25413533834586,5.07326229111165,168.32739762945752
54.47218045112782,163.41654135338345,5.051241861586689,168.46778321497015
54.526315789473685,163.57894736842104,5.029411764705882,168.60835913312692
54.58045112781955,163.74135338345866,5.0077695433899105,168.74912292684857
54.634586466165416,163.90375939849625,4.986312782670792,168.89007218116703
54.688721804511275,164.06616541353384,4.965039108793555,169.03120452232739
54.74285714285715,164.22857142857146,4.943946188340806,169.17251761691227
54.796992481203006,164.39097744360902,4.923031727379554,169.31400917098858
54.85112781954887,164.5533834586466,4.902293470629535,169.45567692927614
54.90526315789474,164.7157894736842,4.881729200652528,169.59751867433673
54.9593984962406,164.87819548872181,4.861336737061963,169.7395322257838
55.01353383458647,165.0406015037594,4.841113935752253,169.88171543951165
55.06766917293233,165.203007518797,4.821058688147297,170.0240662069443
55.1218045112782,165.3654135338346,4.801168920467567,170.1665824543022
55.17593984962406,165.52781954887217,4.781442593015294,170.30926214188747
55.23007518796992,165.69022556390976,4.761877699477155,170.45210326338693
55.28421052631579,165.85263157894735,4.742472266244057,170.5951038451914
55.338345864661655,166.01503759398497,4.723224351747463,170.73826194573243
55.39248120300752,166.17744360902256,4.704132045811812,170.88157565483436
55.446616541353386,166.33984962406015,4.68519346902259,171.02504309308273
55.50075187969925,166.50225563909777,4.6664067721096005,171.16866241120738
55.55488721804511,166.66466165413533,4.64777013534502,171.31243178948034
55.609022556390975,166.82706766917292,4.629281767955802,171.45634943712872
55.66315789473684,166.9894736842105,4.610939907550077,171.6004135917606
55.71729323308271,167.15187969924813,4.592742819557115,171.74462251880524
55.77142857142857,167.31428571428572,4.574688796680498,171.88897451096622
55.82556390977444,167.4766917293233,4.55677615836415,172.03346788768746
55.8796992481203,167.63909774436092,4.539003250270855,172.1781009946318
55.93383458646616,167.80150375939849,4.521368443772935,172.3228722031714
55.987969924812035,167.9639097744361,4.503870135454739,172.46777990989085
56.04210526315789,168.12631578947367,4.486506746626687,172.61282253610034
56.09624060150376,168.28872180451128,4.469276722850438,172.75799852736174
56.150375939849624,168.45112781954887,4.452178533475027,172.9033063530239
56.20451127819549,168.61353383458646,4.43521067118357,173.04874450577003
56.258646616541355,168.77593984962408,4.418371651550305,173.19431150117438
56.312781954887214,168.93834586466164,4.401660012607692,173.34000587726933
56.36691729323309,169.10075187969926,4.385074314423277,173.48582619412252
56.421052631578945,169.26315789473682,4.368613138686132,173.63177103342295
56.47518796992481,169.42556390977444,4.352275088302514,173.77783899807696
56.529323308270676,169.58796992481203,4.3360587870006215,173.92402871181264
56.58345864661654,169.75037593984962,4.3199628789441125,174.07033881879374
56.63759398496241,169.91278195488724,4.303986028354222,174.21676798324145
56.69172932330827,170.07518796992483,4.2881269191402245,174.36331488906504
56.74586466165414,170.23759398496242,4.272384254538037,174.50997823950044
56.8,170.39999999999998,4.256756756756758,174.65675675675675
56.85413533834586,170.5624060150376,4.2412431666329224,174.80364918167052
56.90827067669173,170.72481203007519,4.225842243292314,174.9506542733675
56.962406015037594,170.88721804511277,4.210552763819096,175.09777080893187
57.01654135338346,171.0496240601504,4.195373522932105,175.2449975830825
57.070676691729325,171.21203007518798,4.18030333266813,175.3923334078561
57.12481203007519,171.37443609022557,4.165341022071981,175.53977711229754
57.17894736842105,171.53684210526313,4.150485436893205,175.68732754215634
57.23308270676692,171.69924812030075,4.135735439289238,175.83498355959
57.28721804511278,171.86165413533834,4.1210899075349205,175.98274404287326
57.341353383458646,172.02406015037593,4.106547735738091,176.13060788611403
57.39548872180451,172.18646616541355,4.092107833561243,176.2785739989748
57.44962406015038,172.34887218045114,4.077769125948997,176.42664130640014
57.50375939849624,172.51127819548873,4.063530552861299,176.57480874835002
57.55789473684211,172.67368421052632,4.049391069012178,176.7230752795385
57.612030075187974,172.8360902255639,4.035349643613946,176.87143986917786
57.66616541353383,172.9984962406015,4.021405260126705,177.0199015007282
57.7203007518797,173.1609022556391,4.00755691601301,177.1684591716521
57.774436090225564,173.3233082706767,3.993803622497617,177.3171118931743
57.82857142857143,173.4857142857143,3.9801444043321297,177.46585869004642
57.882706766917295,173.64812030075188,3.966578299564476,177.61469860031636
57.93684210526316,173.81052631578947,3.9531043593130772,177.76363067510255
57.990977443609026,173.97293233082706,3.9397216475456074,177.91265397837267
58.045112781954884,174.13533834586465,3.926429240862231,178.0617675867269
58.09924812030075,174.29774436090224,3.913226228283206,178.21097058918545
58.153383458646616,174.46015037593986,3.9001117110407746,178.36026208698064
58.20751879699248,174.62255639097745,3.8870848023752087,178.50964119335265
58.26165413533835,174.78496240601504,3.874144627334936,178.65910703334998
58.31578947368421,174.94736842105263,3.8612903225806448,178.8086587436333
58.36992481203008,175.10977443609022,3.848521036193275,178.95829547228348
58.42406015037594,175.2721804511278,3.8358359274858094,179.10801637861363
58.47819548872181,175.43458646616543,3.8232341668187613,179.2578206329842
58.53233082706767,175.59699248120302,3.81071493541932,179.40770741662234
58.58646616541353,175.7593984962406,3.7982774252039895,179.5576759214446
58.6406015037594,175.9218045112782,3.785920838604735,179.70772534988294
58.694736842105264,176.0842105263158,3.7736443883984863,179.85785491471427
58.74887218045113,176.24661654135338,3.7614472975399527,180.00806383889332
58.80300751879699,176.40902255639097,3.749328798997674,180.15835135538865
58.85714285714286,176.57142857142858,3.7372881355932193,180.3087167070218
58.91127819548872,176.73383458646617,3.7253245598435005,180.45915914630967
58.96541353383459,176.8962406015038,3.7134373338060613,180.60967793530986
59.01954887218045,177.05864661654135,3.701625728927372,180.76027234546874
59.07368421052632,177.22105263157894,3.689889025893958,180.9109416574729
59.12781954887218,177.38345864661653,3.6782265144863913,181.06168516110293
59.18195488721804,177.54586466165412,3.666637493436024,181.21250215509014
59.23609022556391,177.70827067669174,3.6551212702844174,181.36339194697615
59.29022556390977,177.87067669172933,3.6436771612454346,181.51435385297475
59.344360902255644,178.03308270676695,3.6323044910698794,181.66538719783682
59.3984962406015,178.1954887218045,3.6210025929127054,181.8164913147172
59.45263157894737,178.3578947368421,3.609770808202654,181.96766554504475
59.506766917293234,178.5203007518797,3.5986084865143444,182.11890923839402
59.5609022556391,178.6827067669173,3.5875149854427124,182.27022175236002
59.615037593984965,178.8451127819549,3.5764896704797673,182.42160245243466
59.669172932330824,179.00751879699249,3.5655319148936178,182.5730507118861
59.7233082706767,179.1699248120301,3.5546410996097055,182.72456591163981
59.777443609022555,179.33233082706766,3.5438166130942315,182.8761474401619
59.83157894736842,179.49473684210525,3.5330578512396693,183.02779469334493
59.885714285714286,179.65714285714284,3.522364217252396,183.17950707439525
59.93984962406015,179.81954887218046,3.51173512154233,183.3312839937228
59.99398496240602,179.98195488721805,3.501169981614574,183.48312486883262
60.048120300751876,180.14436090225564,3.490668221963007,183.63502912421865
60.10225563909775,180.30676691729326,3.480229273965774,183.78699619125902
60.15639097744361,180.46917293233082,3.469852575782674,183.9390255081135
60.21052631578948,180.63157894736844,3.4595375722543342,184.09111651962277
60.26466165413534,180.793984962406,3.4492837148032276,184.24326867720922
60.318796992481204,180.95639097744362,3.4390904613363977,184.39548143878002
60.37293233082707,181.1187969924812,3.4289572761499425,184.54775426863114
60.42706766917293,181.2812030075188,3.4188836298351566,184.70008663735396
60.4812030075188,181.44360902255642,3.4088689991863297,184.85247802174274
60.53533834586466,181.60601503759398,3.398912867110174,185.00492790470415
60.58947368421053,181.7684210526316,3.3890147225368055,185.1574357751684
60.64360902255639,181.93082706766916,3.379174060332312,185.31000112800146
60.697744360902256,182.09323308270677,3.3693903812128037,185.46262346391958
60.75187969924812,182.25563909774436,3.3596631916599837,185.61530228940435
60.80601503759399,182.41804511278195,3.349992003838157,185.76803711662012
60.86015037593985,182.58045112781957,3.3403763355126768,185.92082746333224
60.91428571428571,182.74285714285713,3.330815709969789,186.07367285282692
60.968421052631584,182.90526315789475,3.321309655937846,186.2265728138326
61.02255639097744,183.0676691729323,3.3118577075098816,186.3795268804422
61.07669172932331,183.23007518796993,3.302459404067476,186.5325345920374
61.13082706766917,183.39248120300752,3.2931142902059425,186.68559549321347
61.18496240601504,183.5548872180451,3.2838219156607615,186.83870913370586
61.239097744360905,183.71729323308273,3.2745818352352662,186.991875068318
61.29323308270676,183.8796992481203,3.265393608729541,187.14509285684983
61.347368421052636,184.0421052631579,3.256256800870511,187.29836206402842
61.401503759398494,184.20451127819547,3.2471709812432183,187.45168225943868
61.45563909774437,184.3669172932331,3.2381357242232176,187.6050530174563
61.509774436090225,184.52932330827068,3.229150608910128,187.7584739171808
61.56390977443609,184.69172932330827,3.2202152190622595,187.91194454237052
61.61804511278196,184.85413533834588,3.211329143032347,188.06546448137823
61.67218045112782,185.01654135338347,3.2024919737043263,188.2190333270878
61.72631578947369,185.17894736842106,3.1937033084311626,188.37265067685223
61.780451127819546,185.34135338345862,3.1849627489736965,188.52631613243233
61.83458646616542,185.50375939849624,3.1762699014404845,188.68002929993673
61.88872180451128,185.66616541353383,3.1676243762286407,188.83378978976248
61.94285714285714,185.82857142857142,3.159025787965616,188.98759721653704
61.99699248120301,185.99097744360904,3.1504737554519475,189.14145119906098
62.051127819548874,186.15338345864663,3.1419679016049193,189.29535136025154
62.10526315789474,186.31578947368422,3.133507853403141,189.44929732708735
62.1593984962406,186.47819548872178,3.125093241832016,189.6032887305538
62.21353383458647,186.6406015037594,3.116723701830084,189.7573252055895
62.26766917293233,186.803007518797,3.1083988722362372,189.91140639103324
62.321804511278195,186.96541353383458,3.1001183957377534,190.06553192957233
62.37593984962406,187.1278195488722,3.091881918819188,190.21970146769138
62.430075187969926,187.2902255639098,3.0836890917120563,190.37391465562183
62.48421052631579,187.45263157894738,3.0755395683453233,190.5281711472927
62.53834586466165,187.61503759398494,3.0674330062966764,190.68247060028162
62.59248120300752,187.77744360902255,3.059369066744559,190.8368126757671
62.64661654135338,187.93984962406014,3.0513474144209765,190.99119703848112
62.700751879699254,188.10225563909776,3.0433677175650145,191.14562335666278
62.75488721804511,188.26466165413535,3.035429647877119,191.30009130201248
62.80902255639098,188.42706766917294,3.0275328804740567,191.454600549647
62.863157894736844,188.58947368421053,3.019677093844601,191.60915077805512
62.91729323308271,188.75187969924812,3.011861969805895,191.763741669054
62.971428571428575,188.9142857142857,3.00408719346049,191.9183729077462
63.025563909774434,189.0766917293233,2.9963524531540555,192.07304418247736
63.079699248120306,189.23909774436092,2.988657440433727,192.22775518479466
63.133834586466165,189.4015037593985,2.9810018500071154,192.38250560940563
63.18796992481203,189.5639097744361,2.973385379701916,192.537295154138
63.242105263157896,189.7263157894737,2.9658077304261643,192.69212351989987
63.29624060150376,189.88872180451128,2.9582686061290775,192.84699041064036
63.35037593984963,190.05112781954887,2.9507677137625015,193.00189553331137
63.404511278195486,190.21353383458646,2.94330476324294,193.1568385978294
63.45864661654136,190.37593984962407,2.935879467414155,193.31181931703824
63.51278195488722,190.53834586466166,2.9284915420103457,193.466837406672
63.56691729323308,190.70075187969925,2.921140705619858,193.6218925853191
63.62105263157895,190.86315789473684,2.9138266796494645,193.77698457438632
63.675187969924814,191.02556390977443,2.906549188289163,193.9321130980636
63.72932330827068,191.18796992481202,2.8993079584775083,194.08727788328954
63.78345864661654,191.3503759398496,2.892102719867459,194.24247865971708
63.83759398496241,191.51278195488723,2.884933204792728,194.39771515967996
63.89172932330827,191.67518796992482,2.8777991482346477,194.55298711815948
63.94586466165414,191.83759398496244,2.870700287789502,194.70829427275194
64.0,192.0,2.8636363636363638,194.86363636363637
